name,price,description,images,referenceAlbum
329740105 印花情侣卫裤,0,"超个性 怎么搭都好穿 简约中带有独特的设计 就是它
            颜色：黑色 深灰色
            尺码：M-XL
            料子：340g大毛圈纯棉","https://photo.yupoo.com/jiahuida/855d9556/small.jpeg, https://photo.yupoo.com/jiahuida/56ae9af5/small.jpeg, https://photo.yupoo.com/jiahuida/3c77b514/small.jpeg, https://photo.yupoo.com/jiahuida/1666bf7e/small.jpeg, https://photo.yupoo.com/jiahuida/1c5d9290/small.jpeg, https://photo.yupoo.com/jiahuida/dbd4cd85/small.jpeg, https://photo.yupoo.com/jiahuida/df267cb0/small.jpeg, https://photo.yupoo.com/jiahuida/1d960c55/small.jpeg, https://photo.yupoo.com/jiahuida/7e2b43cd/small.jpeg, https://photo.yupoo.com/jiahuida/e678227b/small.jpeg, https://photo.yupoo.com/jiahuida/0feace17/small.jpeg, https://photo.yupoo.com/jiahuida/93e2ce80/small.jpeg, https://photo.yupoo.com/jiahuida/19ca1783/small.jpeg, https://photo.yupoo.com/jiahuida/ae4054e7/small.jpeg, https://photo.yupoo.com/jiahuida/5c5743d7/small.jpeg, https://photo.yupoo.com/jiahuida/7cb01b70/small.jpeg, https://photo.yupoo.com/jiahuida/ee7df2bf/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267660?uid=1
329730115 冬季加绒保暖运动卫衣,0,"圣诞新年红经典大logo刺绣！很耀眼很酷炫！😎😎😎
            专柜售价599！包装吊牌辅料一应俱全！当然这个价格买到就是赚到！ 
            男款 女生也可以穿 店主160 自留s码偏大宽松！可以和boyfriend 一起搭配情侣装！💏
            装逼利器！仅仅500件！售后无补！下手要快姿势要帅！晚了拍大腿也没用🤷🏻♂️
            颜色 藏青色 
            尺码 S M L 
            S 衣长68 胸围108 袖长74
            M衣长70 胸围114  袖长76
            L 衣长72 胸围120 袖长78","https://photo.yupoo.com/jiahuida/f0a6201c/small.png, https://photo.yupoo.com/jiahuida/bd9da752/small.jpeg, https://photo.yupoo.com/jiahuida/d997eb68/small.jpeg, https://photo.yupoo.com/jiahuida/f1d6871f/small.jpeg, https://photo.yupoo.com/jiahuida/0124d42c/small.jpeg, https://photo.yupoo.com/jiahuida/fd979066/small.jpeg, https://photo.yupoo.com/jiahuida/d7b2da13/small.jpeg, https://photo.yupoo.com/jiahuida/3204ce92/small.jpeg, https://photo.yupoo.com/jiahuida/8f71836d/small.jpeg, https://photo.yupoo.com/jiahuida/57d2a16a/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267632?uid=1
329720110  黑白双色情侣圆领卫衣,0,"此款我像相信一定会引起
            一场风暴
            印花方面采用高温热烫工艺，考验工厂的做工水平，
            走线工整
            颜色：白色   黑色
            尺码：M _XXL
                      胸围    衣长    肩宽
            
            M      104      64        42
            
            L        108     66         44
            
            XL      112     68         46
            
            XXL    116     70         48","https://photo.yupoo.com/jiahuida/89fe3d6f/small.png, https://photo.yupoo.com/jiahuida/20644350/small.jpeg, https://photo.yupoo.com/jiahuida/831746a4/small.jpeg, https://photo.yupoo.com/jiahuida/556d971e/small.jpeg, https://photo.yupoo.com/jiahuida/6b86d3a8/small.jpeg, https://photo.yupoo.com/jiahuida/bc7b38f7/small.jpeg, https://photo.yupoo.com/jiahuida/f5dd9b6e/small.jpeg, https://photo.yupoo.com/jiahuida/be8d6dd8/small.jpeg, https://photo.yupoo.com/jiahuida/cf175d55/small.jpeg, https://photo.yupoo.com/jiahuida/5396f5c9/small.jpeg, https://photo.yupoo.com/jiahuida/f27e8873/small.jpeg, https://photo.yupoo.com/jiahuida/f47c243b/small.jpeg, https://photo.yupoo.com/jiahuida/456d32a5/small.jpeg, https://photo.yupoo.com/jiahuida/1d1a6897/small.jpeg, https://photo.yupoo.com/jiahuida/94a4bccb/small.jpeg, https://photo.yupoo.com/jiahuida/8fe8696a/small.jpeg, https://photo.yupoo.com/jiahuida/d6c197cf/small.jpeg, https://photo.yupoo.com/jiahuida/3cf514d7/small.jpeg, https://photo.yupoo.com/jiahuida/0a0dfa31/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267620?uid=1
329710105 嘻哈风街头圆领情侣卫衣,0,"发售一票难求 超养眼的配色 非常适合这个秋冬 申洲原厂面料 超厚实 完美抵御寒风 胸前经典logo设计 逼格满满 背后大字母横幅 更加个性出众 整体搭配满分 随意加装一条运动裤或者工装裤 立刻气质提升几个level  兄弟们人手一件的好衣服 情侣搭配更佳哦！
            颜色 黑色 蓝色
            尺码 m l xl xxl","https://photo.yupoo.com/jiahuida/efe976be/small.jpeg, https://photo.yupoo.com/jiahuida/cb1ac658/small.jpeg, https://photo.yupoo.com/jiahuida/98ec5ded/small.jpeg, https://photo.yupoo.com/jiahuida/37108be5/small.jpeg, https://photo.yupoo.com/jiahuida/9e24d259/small.jpeg, https://photo.yupoo.com/jiahuida/d638c55a/small.jpeg, https://photo.yupoo.com/jiahuida/474dde89/small.jpeg, https://photo.yupoo.com/jiahuida/79aafcd3/small.jpeg, https://photo.yupoo.com/jiahuida/80ac3ef9/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267599?uid=1
32970055 拼色针织冷帽,0,"草写刺绣logo  凹凸有致 非常有质感   秋冬出门必备  男女老少通吃  保暖又有型  超级显帅
            color：黑 红 灰 兰","https://photo.yupoo.com/jiahuida/9e00f16c/small.jpeg, https://photo.yupoo.com/jiahuida/148a1bd8/small.jpeg, https://photo.yupoo.com/jiahuida/293603c9/small.jpeg, https://photo.yupoo.com/jiahuida/97c118c7/small.jpeg, https://photo.yupoo.com/jiahuida/0687899c/small.jpeg, https://photo.yupoo.com/jiahuida/a1a0b5bb/small.jpeg, https://photo.yupoo.com/jiahuida/5a624086/small.jpeg, https://photo.yupoo.com/jiahuida/4298014a/small.jpeg, https://photo.yupoo.com/jiahuida/9db67d0a/small.jpeg",https://jiahuida.x.yupoo.com/albums/74267583?uid=1
329690105 秋冬款连帽加绒卫衣,0,"300克纯棉面料，内里加绒，保暖厚实，超个性印花，前片后背相呼应，大方有型，潮人必备，男女皆能驾驭。
            颜色：蓝色，白色，黑色。
            尺码：m-xl
            m衣长72 胸围116 袖长72.5
             l 衣长74  胸围120 袖长74
            xl衣长76 胸围124 袖长75.5","https://photo.yupoo.com/jiahuida/31b494f9/small.png, https://photo.yupoo.com/jiahuida/0e4926ec/small.jpeg, https://photo.yupoo.com/jiahuida/06fb6fa2/small.jpeg, https://photo.yupoo.com/jiahuida/8fb1e76f/small.jpeg, https://photo.yupoo.com/jiahuida/23b04843/small.jpeg, https://photo.yupoo.com/jiahuida/a5543e79/small.jpeg, https://photo.yupoo.com/jiahuida/b06f2bd6/small.jpeg, https://photo.yupoo.com/jiahuida/c74a046e/small.jpeg, https://photo.yupoo.com/jiahuida/aa48288c/small.jpeg, https://photo.yupoo.com/jiahuida/985b3b4b/small.jpeg",https://jiahuida.x.yupoo.com/albums/74261613?uid=1
329680280 情侣装撞色拼接外套,0,"看似简约的设计，
            其实面料起着主导地位！
            外层面料的触感非常细腻，
            加厚保暖的复合内衬！
            为严寒的秋冬增抹靓丽帅气的氛围！
            颜色：绿色
            尺码：S M L XL XXL
            S:肩宽46cm  胸围51cm 袖长62cm 衣长63cm
            M:肩宽47cm 胸围53cm袖长63cm 衣长65cm
            L:肩宽48cm 胸围55cm 袖长65cm 衣长67cm
            XL:肩宽50cm 胸围57cm 袖长66cm 衣长69cm
            XXL:肩宽51cm 胸围59cm 袖长67cm 衣长71cm","https://photo.yupoo.com/jiahuida/55313a95/small.png, https://photo.yupoo.com/jiahuida/2966bead/small.jpeg, https://photo.yupoo.com/jiahuida/62f227ff/small.jpeg, https://photo.yupoo.com/jiahuida/0bb87c64/small.jpeg, https://photo.yupoo.com/jiahuida/6a97ac3b/small.jpeg, https://photo.yupoo.com/jiahuida/16a73a11/small.jpeg, https://photo.yupoo.com/jiahuida/b7e075b2/small.jpeg, https://photo.yupoo.com/jiahuida/f8aeebae/small.jpeg, https://photo.yupoo.com/jiahuida/8d185f53/small.jpeg, https://photo.yupoo.com/jiahuida/4e3db7b8/small.jpeg, https://photo.yupoo.com/jiahuida/ba511f95/small.jpeg, https://photo.yupoo.com/jiahuida/53c883ff/small.jpeg, https://photo.yupoo.com/jiahuida/605ae6dd/small.jpeg, https://photo.yupoo.com/jiahuida/8b96ad96/small.jpeg, https://photo.yupoo.com/jiahuida/824e2922/small.jpeg, https://photo.yupoo.com/jiahuida/03e766fb/small.jpeg, https://photo.yupoo.com/jiahuida/e4c08e70/small.jpeg, https://photo.yupoo.com/jiahuida/4bcdfbf4/small.jpeg, https://photo.yupoo.com/jiahuida/3b6d9603/small.jpeg, https://photo.yupoo.com/jiahuida/756e473e/small.jpeg, https://photo.yupoo.com/jiahuida/3d6cf139/small.jpeg, https://photo.yupoo.com/jiahuida/a53b763a/small.jpeg, https://photo.yupoo.com/jiahuida/73cad12b/small.jpeg, https://photo.yupoo.com/jiahuida/f0a82178/small.jpeg, https://photo.yupoo.com/jiahuida/cf8b82dc/small.jpeg, https://photo.yupoo.com/jiahuida/b6c2fd4d/small.jpeg, https://photo.yupoo.com/jiahuida/b556c7f5/small.jpeg, https://photo.yupoo.com/jiahuida/9623ca12/small.jpeg",https://jiahuida.x.yupoo.com/albums/74261546?uid=1
329670170 抓绒外套,0,"出众的保温性能，
            与拒水透气性！
            人体工学立体剪裁得当，
            即使处于动态中也能有很好的贴合度！
            
            全身多处立体工学拼接剪裁，
            针对体感的设计上，
            大大增幅了运动的自由度！
            反光3M印花的设计！
            提升夜跑时的辨识度！
            兼备储物功能的隐藏式口袋设计！
            另外，下摆处的独立弹筋构造！
            颜色藏青 黑色
            尺码M一2XL","https://photo.yupoo.com/jiahuida/71067da3/small.jpeg, https://photo.yupoo.com/jiahuida/20925ff2/small.jpeg, https://photo.yupoo.com/jiahuida/9bba5a01/small.jpeg, https://photo.yupoo.com/jiahuida/1b048188/small.jpeg, https://photo.yupoo.com/jiahuida/053255c4/small.jpeg, https://photo.yupoo.com/jiahuida/a46e638c/small.jpeg, https://photo.yupoo.com/jiahuida/a7789afe/small.jpeg, https://photo.yupoo.com/jiahuida/f1b0b602/small.jpeg, https://photo.yupoo.com/jiahuida/12776d40/small.jpeg, https://photo.yupoo.com/jiahuida/6f88feec/small.jpeg, https://photo.yupoo.com/jiahuida/1b61ee04/small.jpeg, https://photo.yupoo.com/jiahuida/1ac28d08/small.jpeg, https://photo.yupoo.com/jiahuida/d2439952/small.jpeg, https://photo.yupoo.com/jiahuida/6b5400ae/small.jpeg, https://photo.yupoo.com/jiahuida/26f9d9d8/small.jpeg, https://photo.yupoo.com/jiahuida/ba134acb/small.jpeg, https://photo.yupoo.com/jiahuida/dbe67805/small.jpeg, https://photo.yupoo.com/jiahuida/093f0351/small.jpeg, https://photo.yupoo.com/jiahuida/36f91b3a/small.jpeg, https://photo.yupoo.com/jiahuida/a425e0c7/small.jpeg, https://photo.yupoo.com/jiahuida/2a431cde/small.jpeg, https://photo.yupoo.com/jiahuida/4c7dc248/small.jpeg, https://photo.yupoo.com/jiahuida/b54141ba/small.jpeg, https://photo.yupoo.com/jiahuida/0dbcb204/small.jpeg, https://photo.yupoo.com/jiahuida/f6e24449/small.jpeg, https://photo.yupoo.com/jiahuida/66f6fb77/small.jpeg, https://photo.yupoo.com/jiahuida/1464435e/small.jpeg",https://jiahuida.x.yupoo.com/albums/74261508?uid=1
103160165 M-XL 耐克外套,0,,"https://photo.yupoo.com/jiahuida/1f823044/small.jpeg, https://photo.yupoo.com/jiahuida/8c13f447/small.jpeg, https://photo.yupoo.com/jiahuida/29082897/small.jpeg, https://photo.yupoo.com/jiahuida/55b6345a/small.jpeg, https://photo.yupoo.com/jiahuida/d8570609/small.jpeg, https://photo.yupoo.com/jiahuida/7ffecd65/small.jpeg, https://photo.yupoo.com/jiahuida/2ce526c0/small.jpeg, https://photo.yupoo.com/jiahuida/fccf005e/small.jpeg, https://photo.yupoo.com/jiahuida/814ef5a9/small.jpeg, https://photo.yupoo.com/jiahuida/bc2c80af/small.jpeg",https://jiahuida.x.yupoo.com/albums/74159265?uid=1
10315095 M-XL 新百伦卫裤,0,,"https://photo.yupoo.com/jiahuida/0564c621/small.jpeg, https://photo.yupoo.com/jiahuida/9cec2c27/small.jpeg, https://photo.yupoo.com/jiahuida/387d065b/small.jpeg, https://photo.yupoo.com/jiahuida/9dffd48c/small.jpeg, https://photo.yupoo.com/jiahuida/90e0f3a8/small.jpeg, https://photo.yupoo.com/jiahuida/b11dc10e/small.jpeg, https://photo.yupoo.com/jiahuida/520e3116/small.jpeg, https://photo.yupoo.com/jiahuida/1d78c3a8/small.jpeg, https://photo.yupoo.com/jiahuida/24560f54/small.jpeg, https://photo.yupoo.com/jiahuida/1d30a57c/small.jpeg",https://jiahuida.x.yupoo.com/albums/74159222?uid=1
10314095 M-XL 新百伦连帽卫衣,0,,"https://photo.yupoo.com/jiahuida/3536f69f/small.jpeg, https://photo.yupoo.com/jiahuida/a6916432/small.jpeg, https://photo.yupoo.com/jiahuida/f9871236/small.jpeg, https://photo.yupoo.com/jiahuida/d72ebc9e/small.jpeg, https://photo.yupoo.com/jiahuida/f014c6b6/small.jpeg, https://photo.yupoo.com/jiahuida/bbcae72b/small.jpeg, https://photo.yupoo.com/jiahuida/d3860928/small.jpeg, https://photo.yupoo.com/jiahuida/29afc4da/small.jpeg, https://photo.yupoo.com/jiahuida/08868ce3/small.jpeg, https://photo.yupoo.com/jiahuida/93e6219b/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158393?uid=1
103130115 M-XL 耐克连帽卫衣,0,,"https://photo.yupoo.com/jiahuida/faa011b9/small.jpeg, https://photo.yupoo.com/jiahuida/5d8f5f57/small.jpeg, https://photo.yupoo.com/jiahuida/adb5ade6/small.jpeg, https://photo.yupoo.com/jiahuida/066e94eb/small.jpeg, https://photo.yupoo.com/jiahuida/c5b82814/small.jpeg, https://photo.yupoo.com/jiahuida/708370b4/small.jpeg, https://photo.yupoo.com/jiahuida/e483e85e/small.jpeg, https://photo.yupoo.com/jiahuida/c54fce27/small.jpeg, https://photo.yupoo.com/jiahuida/e94f0098/small.jpeg, https://photo.yupoo.com/jiahuida/e6f24fa4/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158333?uid=1
103120115 M-XL 耐克连帽卫衣,0,,"https://photo.yupoo.com/jiahuida/752a5cfc/small.jpeg, https://photo.yupoo.com/jiahuida/50e60d65/small.jpeg, https://photo.yupoo.com/jiahuida/e1f169ac/small.jpeg, https://photo.yupoo.com/jiahuida/dbe5c577/small.jpeg, https://photo.yupoo.com/jiahuida/60d49cc3/small.jpeg, https://photo.yupoo.com/jiahuida/785ab62a/small.jpeg, https://photo.yupoo.com/jiahuida/99981ea8/small.jpeg, https://photo.yupoo.com/jiahuida/fb15ea10/small.jpeg, https://photo.yupoo.com/jiahuida/72d86371/small.jpeg, https://photo.yupoo.com/jiahuida/4a456969/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158304?uid=1
103110120 M-XL 阿迪达斯外套,0,,"https://photo.yupoo.com/jiahuida/3ecdf99d/small.jpeg, https://photo.yupoo.com/jiahuida/3dfef893/small.jpeg, https://photo.yupoo.com/jiahuida/d5687a40/small.jpeg, https://photo.yupoo.com/jiahuida/f35f547f/small.jpeg, https://photo.yupoo.com/jiahuida/9643cb03/small.jpeg, https://photo.yupoo.com/jiahuida/aef14d61/small.jpeg, https://photo.yupoo.com/jiahuida/c79b2321/small.jpeg, https://photo.yupoo.com/jiahuida/9cc575d0/small.jpeg, https://photo.yupoo.com/jiahuida/16648658/small.jpeg, https://photo.yupoo.com/jiahuida/5b8e82bb/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158268?uid=1
103100110 M-XL 彪马牛仔裤,0,,"https://photo.yupoo.com/jiahuida/48d926d5/small.jpeg, https://photo.yupoo.com/jiahuida/f799ef4a/small.jpeg, https://photo.yupoo.com/jiahuida/3cea4906/small.jpeg, https://photo.yupoo.com/jiahuida/e586074e/small.jpeg, https://photo.yupoo.com/jiahuida/f84eb616/small.jpeg, https://photo.yupoo.com/jiahuida/178d91a2/small.jpeg, https://photo.yupoo.com/jiahuida/481f5338/small.jpeg, https://photo.yupoo.com/jiahuida/df10d1b7/small.jpeg, https://photo.yupoo.com/jiahuida/52680dad/small.jpeg, https://photo.yupoo.com/jiahuida/b02d5d43/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158082?uid=1
103090120 M-XL 阿迪达斯外套,0,,"https://photo.yupoo.com/jiahuida/568f4f85/small.jpeg, https://photo.yupoo.com/jiahuida/b4f3ac68/small.jpeg, https://photo.yupoo.com/jiahuida/c6d7ffcf/small.jpeg, https://photo.yupoo.com/jiahuida/035e3be0/small.jpeg, https://photo.yupoo.com/jiahuida/94f5e140/small.jpeg, https://photo.yupoo.com/jiahuida/7bb9417f/small.jpeg, https://photo.yupoo.com/jiahuida/4bf4af84/small.jpeg, https://photo.yupoo.com/jiahuida/449b7241/small.jpeg, https://photo.yupoo.com/jiahuida/1584343c/small.jpeg, https://photo.yupoo.com/jiahuida/a754fde4/small.jpeg",https://jiahuida.x.yupoo.com/albums/74158017?uid=1
103080130 M-XL 耐克外套,0,,"https://photo.yupoo.com/jiahuida/95874a63/small.jpeg, https://photo.yupoo.com/jiahuida/5de87a4b/small.jpeg, https://photo.yupoo.com/jiahuida/be7b8fbe/small.jpeg, https://photo.yupoo.com/jiahuida/5ec19614/small.jpeg, https://photo.yupoo.com/jiahuida/c4356e0f/small.jpeg, https://photo.yupoo.com/jiahuida/ba2d9e2b/small.jpeg, https://photo.yupoo.com/jiahuida/2603f225/small.jpeg, https://photo.yupoo.com/jiahuida/77a3aac7/small.jpeg, https://photo.yupoo.com/jiahuida/20763871/small.jpeg, https://photo.yupoo.com/jiahuida/c09cd464/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157976?uid=1
103070115 M-XL 阿迪达斯连帽卫衣,0,,"https://photo.yupoo.com/jiahuida/c60894c8/small.jpeg, https://photo.yupoo.com/jiahuida/22ebaa74/small.jpeg, https://photo.yupoo.com/jiahuida/179979a8/small.jpeg, https://photo.yupoo.com/jiahuida/0047e863/small.jpeg, https://photo.yupoo.com/jiahuida/f1d7f54a/small.jpeg, https://photo.yupoo.com/jiahuida/89c86605/small.jpeg, https://photo.yupoo.com/jiahuida/33c5ce33/small.jpeg, https://photo.yupoo.com/jiahuida/45e57224/small.jpeg, https://photo.yupoo.com/jiahuida/336ff002/small.jpeg, https://photo.yupoo.com/jiahuida/8d0ad70c/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157932?uid=1
103060100 M-XXL 乔丹卫裤,0,,"https://photo.yupoo.com/jiahuida/c3e9beca/small.jpeg, https://photo.yupoo.com/jiahuida/c2f82426/small.jpeg, https://photo.yupoo.com/jiahuida/2bfb9a6c/small.jpeg, https://photo.yupoo.com/jiahuida/f5c87fdf/small.jpeg, https://photo.yupoo.com/jiahuida/4b9fafe0/small.jpeg, https://photo.yupoo.com/jiahuida/ae425c94/small.jpeg, https://photo.yupoo.com/jiahuida/ce8f6882/small.jpeg, https://photo.yupoo.com/jiahuida/7c345f77/small.jpeg, https://photo.yupoo.com/jiahuida/60b7c744/small.jpeg, https://photo.yupoo.com/jiahuida/eb553ea4/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157877?uid=1
103050100 M-XL 乔丹工装裤,0,,"https://photo.yupoo.com/jiahuida/8aef92a0/small.jpeg, https://photo.yupoo.com/jiahuida/dee431f4/small.jpeg, https://photo.yupoo.com/jiahuida/9fc67852/small.jpeg, https://photo.yupoo.com/jiahuida/37fa7c9e/small.jpeg, https://photo.yupoo.com/jiahuida/b40489f8/small.jpeg, https://photo.yupoo.com/jiahuida/dd333cf7/small.jpeg, https://photo.yupoo.com/jiahuida/f436b7fe/small.jpeg, https://photo.yupoo.com/jiahuida/4ff802dc/small.jpeg, https://photo.yupoo.com/jiahuida/ac22e11e/small.jpeg, https://photo.yupoo.com/jiahuida/72058bda/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157749?uid=1
103040100 M-XL 彪马工装裤,0,,"https://photo.yupoo.com/jiahuida/a56e470a/small.jpeg, https://photo.yupoo.com/jiahuida/c627b704/small.jpeg, https://photo.yupoo.com/jiahuida/e9ada413/small.jpeg, https://photo.yupoo.com/jiahuida/b4ad0052/small.jpeg, https://photo.yupoo.com/jiahuida/9fdb168a/small.jpeg, https://photo.yupoo.com/jiahuida/81ab1852/small.jpeg, https://photo.yupoo.com/jiahuida/1a0a041f/small.jpeg, https://photo.yupoo.com/jiahuida/350ee046/small.jpeg, https://photo.yupoo.com/jiahuida/029d6588/small.jpeg, https://photo.yupoo.com/jiahuida/978c57a6/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157703?uid=1
103030115 M-XL 耐克工装裤,0,,"https://photo.yupoo.com/jiahuida/50cffc29/small.jpeg, https://photo.yupoo.com/jiahuida/9fd21f8f/small.jpeg, https://photo.yupoo.com/jiahuida/c1b2d805/small.jpeg, https://photo.yupoo.com/jiahuida/c571c9d9/small.jpeg, https://photo.yupoo.com/jiahuida/9b7d4e2f/small.jpeg, https://photo.yupoo.com/jiahuida/c3489d53/small.jpeg, https://photo.yupoo.com/jiahuida/afe543dc/small.jpeg, https://photo.yupoo.com/jiahuida/3b192f13/small.jpeg, https://photo.yupoo.com/jiahuida/7347da68/small.jpeg, https://photo.yupoo.com/jiahuida/884ec496/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157667?uid=1
103020110 S-XXL 三叶草外套,0,,"https://photo.yupoo.com/jiahuida/63adba56/small.jpeg, https://photo.yupoo.com/jiahuida/4242278a/small.jpeg, https://photo.yupoo.com/jiahuida/5e2c662c/small.jpeg, https://photo.yupoo.com/jiahuida/643d91a4/small.jpeg, https://photo.yupoo.com/jiahuida/b2a97070/small.jpeg, https://photo.yupoo.com/jiahuida/1b2be539/small.jpeg, https://photo.yupoo.com/jiahuida/4c57ac9c/small.jpeg, https://photo.yupoo.com/jiahuida/311a1ad2/small.jpeg, https://photo.yupoo.com/jiahuida/4ef7231e/small.jpeg, https://photo.yupoo.com/jiahuida/b2336b48/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157633?uid=1
103010115 M-XL 阿迪达斯连帽卫衣,0,,"https://photo.yupoo.com/jiahuida/980d8d85/small.jpeg, https://photo.yupoo.com/jiahuida/0a0ebddb/small.jpeg, https://photo.yupoo.com/jiahuida/798056ac/small.jpeg, https://photo.yupoo.com/jiahuida/d7af6bae/small.jpeg, https://photo.yupoo.com/jiahuida/c60822c4/small.jpeg, https://photo.yupoo.com/jiahuida/2640c133/small.jpeg, https://photo.yupoo.com/jiahuida/36b6e699/small.jpeg, https://photo.yupoo.com/jiahuida/648af4f6/small.jpeg, https://photo.yupoo.com/jiahuida/137589c3/small.jpeg, https://photo.yupoo.com/jiahuida/c997bb57/small.jpeg, https://photo.yupoo.com/jiahuida/08a26718/small.jpeg, https://photo.yupoo.com/jiahuida/f41c5090/small.jpeg, https://photo.yupoo.com/jiahuida/c4f5ec13/small.jpeg, https://photo.yupoo.com/jiahuida/1fe2bd12/small.jpeg, https://photo.yupoo.com/jiahuida/cc762843/small.jpeg, https://photo.yupoo.com/jiahuida/dac256fe/small.jpeg, https://photo.yupoo.com/jiahuida/e6637c61/small.jpeg, https://photo.yupoo.com/jiahuida/adf1e5f5/small.jpeg, https://photo.yupoo.com/jiahuida/7f453051/small.jpeg, https://photo.yupoo.com/jiahuida/58acaa8f/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157597?uid=1
103000115 M-XXL 耐克开衫卫衣,0,,"https://photo.yupoo.com/jiahuida/458770d6/small.jpeg, https://photo.yupoo.com/jiahuida/f41dc1c3/small.jpeg, https://photo.yupoo.com/jiahuida/c716a487/small.jpeg, https://photo.yupoo.com/jiahuida/188ed9b5/small.jpeg, https://photo.yupoo.com/jiahuida/d90911d5/small.jpeg, https://photo.yupoo.com/jiahuida/8c8cc2c5/small.jpeg, https://photo.yupoo.com/jiahuida/81fe2ea7/small.jpeg, https://photo.yupoo.com/jiahuida/5f763540/small.jpeg, https://photo.yupoo.com/jiahuida/487cf4b9/small.jpeg, https://photo.yupoo.com/jiahuida/0335f7f4/small.jpeg",https://jiahuida.x.yupoo.com/albums/74157554?uid=1
